site,id,name,timestamp,parameter,value,units
bellvue,5311272102985728,bellvue-current,2025-03-28T02:30:00Z,Baro,12.136155514506997,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T02:45:00Z,Baro,12.136659469838483,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T03:00:00Z,Baro,12.136308943530635,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T03:15:00Z,Baro,12.135762500161835,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T03:30:00Z,Baro,12.135939533650648,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T03:45:00Z,Baro,12.136071718655627,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T04:00:00Z,Baro,12.136613441131392,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T04:15:00Z,Baro,12.134710921238293,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T04:30:00Z,Baro,12.131943297696532,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T04:45:00Z,Baro,12.131501894197761,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T05:00:00Z,Baro,12.12993101704037,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T05:15:00Z,Baro,12.128963233968198,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T05:30:00Z,Baro,12.126464701329432,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T05:45:00Z,Baro,12.12642929463167,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T06:00:00Z,Baro,12.125444988433875,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T06:15:00Z,Baro,12.123486998047614,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T06:30:00Z,Baro,12.121570315475411,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T06:45:00Z,Baro,12.12214508420242,psi
bellvue,5311272102985728,bellvue-current,2025-03-28T07:00:00Z,Baro,12.121942085801916,psi
bellvue,5311272102985728,bellvue-current,2025-03-27T15:42:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T16:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T16:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T16:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T16:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T17:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T17:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T17:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T17:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T18:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T18:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T18:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T18:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T19:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T19:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T19:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T19:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T20:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T20:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T20:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T20:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T21:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T21:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T21:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T21:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T22:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T22:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T22:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T22:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T23:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T23:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T23:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-27T23:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T00:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T00:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T00:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T00:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T01:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T01:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T01:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T01:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T02:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T02:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T02:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T02:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T03:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T03:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T03:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T03:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T04:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T04:15:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T04:30:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T04:45:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T05:00:00Z,Battery Level,53,%
bellvue,5311272102985728,bellvue-current,2025-03-28T05:15:00Z,Battery Level,53,%
