site,id,name,timestamp,parameter,value,units
archery,4884098669740032,archery-vulink-821962,2025-03-27T19:08:00Z,Baro,12.27988074251061,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T19:15:00Z,Baro,12.27862734540982,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T19:29:00Z,Baro,12.272955192428286,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T19:30:00Z,Baro,12.272713246660244,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T19:45:00Z,Baro,12.270464921352332,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T20:00:00Z,Baro,12.26586205064322,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T20:15:00Z,Baro,12.260554586648638,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T20:30:00Z,Baro,12.255801827585667,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T20:45:00Z,Baro,12.250189865990327,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T21:00:00Z,Baro,12.24680852635402,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T21:15:00Z,Baro,12.24403146102619,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T21:30:00Z,Baro,12.241365336684682,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T21:45:00Z,Baro,12.238511556845033,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T22:00:00Z,Baro,12.234606198081842,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T22:15:00Z,Baro,12.231763040251522,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T22:30:00Z,Baro,12.227229802714676,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T22:45:00Z,Baro,12.225477171175438,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T23:00:00Z,Baro,12.224213152065321,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T23:15:00Z,Baro,12.219758989486813,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T23:30:00Z,Baro,12.216317458464308,psi
archery,4884098669740032,archery-vulink-821962,2025-03-27T23:45:00Z,Baro,12.214351206515236,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T00:00:00Z,Baro,12.21237905344987,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T00:15:00Z,Baro,12.21288890989765,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T00:30:00Z,Baro,12.213009292670042,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T00:45:00Z,Baro,12.21321819218684,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T01:00:00Z,Baro,12.213271302233483,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T01:15:00Z,Baro,12.21183379030433,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T01:30:00Z,Baro,12.211855034322989,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T01:45:00Z,Baro,12.21330316826147,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T02:00:00Z,Baro,12.212577330957341,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T02:15:00Z,Baro,12.212761445785706,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T02:30:00Z,Baro,12.213296086921918,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T02:45:00Z,Baro,12.213561637155136,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T03:00:00Z,Baro,12.214787889120974,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T03:15:00Z,Baro,12.21277560846481,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T03:30:00Z,Baro,12.212334204966039,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T03:45:00Z,Baro,12.211890441020751,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T04:00:00Z,Baro,12.21144785729872,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T04:15:00Z,Baro,12.212669388371523,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T04:30:00Z,Baro,12.209709388438588,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T04:45:00Z,Baro,12.208625943487059,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T05:00:00Z,Baro,12.207379627725823,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T05:15:00Z,Baro,12.206168718662349,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T05:30:00Z,Baro,12.203639500218856,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T05:45:00Z,Baro,12.202538351918445,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T06:00:00Z,Baro,12.20184556086556,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T06:15:00Z,Baro,12.199992610349328,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T06:30:00Z,Baro,12.199238447686989,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T06:45:00Z,Baro,12.198105433358593,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T07:00:00Z,Baro,12.197659308966788,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T07:15:00Z,Baro,12.19712820850035,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T07:30:00Z,Baro,12.197733663032087,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T07:45:00Z,Baro,12.195949165464864,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T08:00:00Z,Baro,12.194458543489066,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T08:15:00Z,Baro,12.191579978960984,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T08:30:00Z,Baro,12.190205018864546,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T08:45:00Z,Baro,12.192879404768865,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T09:00:00Z,Baro,12.188163232626914,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T09:15:00Z,Baro,12.187214333126882,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T09:30:00Z,Baro,12.185924349105072,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T09:45:00Z,Baro,12.18347066495014,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T10:00:00Z,Baro,12.18361937308074,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T10:15:00Z,Baro,12.183555641024768,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T10:30:00Z,Baro,12.18133210040529,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T10:45:00Z,Baro,12.183201574047144,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T11:00:00Z,Baro,12.184299181677778,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T11:15:00Z,Baro,12.186034109868135,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T11:30:00Z,Baro,12.185181988675321,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T11:45:00Z,Baro,12.187641573946548,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T12:00:00Z,Baro,12.182872291757954,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T12:15:00Z,Baro,12.186788272530475,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T12:30:00Z,Baro,12.184313344356884,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T12:45:00Z,Baro,12.184015928095679,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T13:00:00Z,Baro,12.18080454060863,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T13:15:00Z,Baro,12.183916789341945,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T13:30:00Z,Baro,12.184536406552787,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T13:45:00Z,Baro,12.18549238739237,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T14:00:00Z,Baro,12.188367411250677,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T14:15:00Z,Baro,12.190503615349009,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T14:30:00Z,Baro,12.193384540323608,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T14:45:00Z,Baro,12.192843998071103,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T15:00:00Z,Baro,12.190006741357076,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T15:15:00Z,Baro,12.193474237291273,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T15:30:00Z,Baro,12.192440361716612,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T15:45:00Z,Baro,12.193123710983425,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T16:00:00Z,Baro,12.191994237324804,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T16:15:00Z,Baro,12.19543576834731,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T16:30:00Z,Baro,12.193923902352855,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T16:45:00Z,Baro,12.192507634442359,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T17:00:00Z,Baro,12.190712514865806,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T17:15:00Z,Baro,12.189326932760038,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T17:30:00Z,Baro,12.189529931160543,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T17:45:00Z,Baro,12.187482243806617,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T18:00:00Z,Baro,12.183583966382978,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T18:15:00Z,Baro,12.182815641041534,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T18:30:00Z,Baro,12.181378129112382,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T18:45:00Z,Baro,12.18101344012543,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T19:00:00Z,Baro,12.179536980828738,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T19:15:00Z,Baro,12.176373982495297,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T19:30:00Z,Baro,12.174615449839765,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T19:45:00Z,Baro,12.171365114985177,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T20:00:00Z,Baro,12.168357906121892,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T20:15:00Z,Baro,12.1648101550061,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T20:30:00Z,Baro,12.164176375116153,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T20:45:00Z,Baro,12.163560298575089,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T21:00:00Z,Baro,12.164484413386687,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T21:15:00Z,Baro,12.164250729181454,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T21:30:00Z,Baro,12.163404509104934,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T21:45:00Z,Baro,12.165851111920315,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T22:00:00Z,Baro,12.167412547291637,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T22:15:00Z,Baro,12.168733217118174,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T22:30:00Z,Baro,12.171549229813541,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T22:45:00Z,Baro,12.168527858271151,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T23:00:00Z,Baro,12.16785159034389,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T23:15:00Z,Baro,12.166272451623687,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T23:30:00Z,Baro,12.165132355955738,psi
archery,4884098669740032,archery-vulink-821962,2025-03-28T23:45:00Z,Baro,12.166470729131156,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T00:00:00Z,Baro,12.168998767351392,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T00:15:00Z,Baro,12.174594205821107,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T00:30:00Z,Baro,12.176283105304373,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T00:45:00Z,Baro,12.176102531145785,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T01:00:00Z,Baro,12.175474652372133,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T01:15:00Z,Baro,12.175807475331098,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T01:30:00Z,Baro,12.175633982512062,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T01:45:00Z,Baro,12.175861765601,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T02:00:00Z,Baro,12.175592674698008,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T02:15:00Z,Baro,12.180036215267187,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T02:30:00Z,Baro,12.186643105069649,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T02:45:00Z,Baro,12.189082626545478,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T03:00:00Z,Baro,12.188605816348945,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T03:15:00Z,Baro,12.18816677329669,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T03:30:00Z,Baro,12.189181765299212,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T03:45:00Z,Baro,12.190507156018784,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T04:00:00Z,Baro,12.191495002886356,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T04:15:00Z,Baro,12.194111557850995,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T04:30:00Z,Baro,12.196211175028305,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T04:45:00Z,Baro,12.201279053701363,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T05:00:00Z,Baro,12.206908718645582,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T05:15:00Z,Baro,12.211394747252077,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T05:30:00Z,Baro,12.214246166645209,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T05:45:00Z,Baro,12.215786357997873,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T06:00:00Z,Baro,12.217084603582492,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T06:15:00Z,Baro,12.217470536588102,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T06:30:00Z,Baro,12.217073981573165,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T06:45:00Z,Baro,12.217932003882273,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T07:00:00Z,Baro,12.216660903432603,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T07:15:00Z,Baro,12.217280520643445,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T07:30:00Z,Baro,12.216840297367932,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T07:45:00Z,Baro,12.216666804548897,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T08:00:00Z,Baro,12.214702913046343,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T08:15:00Z,Baro,12.216086134705593,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T08:30:00Z,Baro,12.214581350050691,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T08:45:00Z,Baro,12.212488814212936,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T09:00:00Z,Baro,12.210899053483404,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T09:15:00Z,Baro,12.209624412363958,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T09:30:00Z,Baro,12.208193981774357,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T09:45:00Z,Baro,12.20593149378734,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T10:00:00Z,Baro,12.205361445953367,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T10:15:00Z,Baro,12.204178862248101,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T10:30:00Z,Baro,12.20435943640669,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T10:45:00Z,Baro,12.204082083940884,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T11:00:00Z,Baro,12.201859723544665,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T11:15:00Z,Baro,12.199578351985508,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T11:30:00Z,Baro,12.199319883091844,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T11:45:00Z,Baro,12.198919787407128,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T12:00:00Z,Baro,12.199479213231774,psi
archery,4884098669740032,archery-vulink-821962,2025-03-29T12:15:00Z,Baro,12.203679627809652,psi
